data_venda;vendas_dia;faturamento_dia;unidades_dia;ano;mes;dia_semana;log_faturamento
2023-02-22 23:18:15.225659;140;26947.4;349;2023;2;2;10.201679205372496
2023-02-23 23:18:15.225659;145;26541.7;348;2023;2;3;10.18651003594458
2023-02-24 23:18:15.225659;137;26170.1;334;2023;2;4;10.172411027502891
2023-02-25 23:18:15.225659;160;30708.1;395;2023;2;5;10.332314306590579
2023-02-26 23:18:15.225659;112;22848.10001;271;2023;2;6;10.03666700867577
2023-02-27 23:18:15.225659;152;27461.4;385;2023;2;0;10.220573075357152
2023-02-28 23:18:15.225659;135;25728.70001;327;2023;2;1;10.155401246055082
2023-03-01 23:18:15.225659;135;26071.6;329;2023;3;2;10.16864023344683
2023-03-02 23:18:15.225659;151;30922.4;361;2023;3;3;10.339268457846238
2023-03-03 23:18:15.225659;147;26180.5;342;2023;3;4;10.172808333468089
2023-03-04 23:18:15.225659;152;31602.2;396;2023;3;5;10.361013660270752
2023-03-05 23:18:15.225659;124;25620.3;318;2023;3;6;10.151179315771532
2023-03-06 23:18:15.225659;127;24495.60002;307;2023;3;0;10.106289612208842
2023-03-07 23:18:15.225659;119;22070.6;285;2023;3;1;10.002046993224752
2023-03-08 23:18:15.225659;135;26770.9;334;2023;3;2;10.195108108967778
2023-03-09 23:18:15.225659;126;22492.6;314;2023;3;3;10.020986103286074
2023-03-10 23:18:15.225659;146;26950.5;378;2023;3;4;10.201794233415347
2023-03-11 23:18:15.225659;148;30712.1;382;2023;3;5;10.332444552658146
2023-03-12 23:18:15.225659;145;27728.1;338;2023;3;6;10.230237682259105
2023-03-13 23:18:15.225659;139;27771.7;333;2023;3;0;10.231808802798207
2023-03-14 23:18:15.225659;147;28543.7;355;2023;3;1;10.25922655862164
2023-03-15 23:18:15.225659;147;31062.9;375;2023;3;2;10.34380165224588
2023-03-16 23:18:15.225659;142;28230.5;358;2023;3;3;10.248193654798728
2023-03-17 23:18:15.225659;149;29508.2;383;2023;3;4;10.292457358115096
2023-03-18 23:18:15.225659;132;29957.0;344;2023;3;5;10.307551679728665
2023-03-19 23:18:15.225659;146;30733.4;367;2023;3;6;10.333137827432648
2023-03-20 23:18:15.225659;141;28244.5;335;2023;3;0;10.248689431850865
2023-03-21 23:18:15.225659;158;33698.8;424;2023;3;1;10.425247181604743
2023-03-22 23:18:15.225659;150;32439.0;395;2023;3;2;10.387147508229349
2023-03-23 23:18:15.225659;128;30404.9;345;2023;3;3;10.322391947510798
2023-03-24 23:18:15.225659;134;29688.20001;342;2023;3;4;10.298538622632243
2023-03-25 23:18:15.225659;138;25427.30001;341;2023;3;5;10.1436180063979
2023-03-26 23:18:15.225659;162;30649.6;412;2023;3;6;10.330407517029197
2023-03-27 23:18:15.225659;131;31402.2;352;2023;3;0;10.354665077531815
2023-03-28 23:18:15.225659;165;32334.0;417;2023;3;1;10.383905513880693
2023-03-29 23:18:15.225659;137;28221.1;341;2023;3;2;10.247860637946415
2023-03-30 23:18:15.225659;139;26568.5;335;2023;3;3;10.18751922036076
2023-03-31 23:18:15.225659;109;21678.9;264;2023;3;4;9.984140842996819
2023-04-01 23:18:15.225659;136;25669.2;340;2023;4;5;10.153086065030784
2023-04-02 23:18:15.225659;150;26410.2;334;2023;4;6;10.181543441593277
2023-04-03 23:18:15.225659;174;35177.1;424;2023;4;0;10.468179008874
2023-04-04 23:18:15.225659;133;25378.6;323;2023;4;1;10.14170098070289
2023-04-05 23:18:15.225659;114;22683.9;291;2023;4;2;10.029454783889097
2023-04-06 23:18:15.225659;130;24003.5;314;2023;4;3;10.085996591754155
2023-04-07 23:18:15.225659;139;28387.8;359;2023;4;4;10.253749980169315
2023-04-08 23:18:15.225659;147;29071.20001;371;2023;4;5;10.277537670427916
2023-04-09 23:18:15.225659;123;25628.3;319;2023;4;6;10.151491507241094
2023-04-10 23:18:15.225659;138;29810.3;358;2023;4;0;10.302642795248254
2023-04-11 23:18:15.225659;136;24577.5;329;2023;4;1;10.109627356034151
2023-04-12 23:18:15.225659;163;31572.5;418;2023;4;2;10.360073440152007
2023-04-13 23:18:15.225659;129;26742.8;342;2023;4;3;10.19405794975908
2023-04-14 23:18:15.225659;148;29571.10001;374;2023;4;4;10.294586628586597
2023-04-15 23:18:15.225659;136;28103.3;367;2023;4;5;10.243677868525753
2023-04-16 23:18:15.225659;149;27727.60001;379;2023;4;6;10.230219650858599
2023-04-17 23:18:15.225659;143;30003.0;361;2023;4;0;10.309085985089528
2023-04-18 23:18:15.225659;148;26576.4;356;2023;4;1;10.187816509574551
2023-04-19 23:18:15.225659;144;25851.4;342;2023;4;2;10.160158718953786
2023-04-20 23:18:15.225659;145;29738.6;360;2023;4;3;10.30023477002457
2023-04-21 23:18:15.225659;143;28161.2;343;2023;4;4;10.24573593222038
2023-04-22 23:18:15.225659;126;30195.30001;327;2023;4;5;10.31547467963207
2023-04-23 23:18:15.225659;142;28382.30001;364;2023;4;6;10.253556223376235
2023-04-24 23:18:15.225659;133;28036.2;349;2023;4;0;10.241287478815803
2023-04-25 23:18:15.225659;153;32767.4;398;2023;4;1;10.397219915355924
2023-04-26 23:18:15.225659;146;27942.8;371;2023;4;2;10.23795062928957
2023-04-27 23:18:15.225659;139;28379.20001;364;2023;4;3;10.25344699825791
2023-04-28 23:18:15.225659;121;23727.5;294;2023;4;4;10.074432136306744
2023-04-29 23:18:15.225659;135;25573.0;328;2023;4;5;10.149331489371114
2023-04-30 23:18:15.225659;125;31216.9;337;2023;4;6;10.34874692723307
2023-05-01 23:18:15.225659;130;29002.8;336;2023;5;0;10.275182134867102
2023-05-02 23:18:15.225659;157;30744.8;402;2023;5;1;10.333508678540179
2023-05-03 23:18:15.225659;159;30634.7;403;2023;5;2;10.32992127458044
2023-05-04 23:18:15.225659;151;31055.0;372;2023;5;3;10.34354730540879
2023-05-05 23:18:15.225659;141;28032.0;341;2023;5;4;10.241137666615815
2023-05-06 23:18:15.225659;148;28184.6;366;2023;5;5;10.246566488208197
2023-05-07 23:18:15.225659;138;30627.4;352;2023;5;6;10.329682962092882
2023-05-08 23:18:15.225659;137;22896.30001;314;2023;5;0;10.038774279097717
2023-05-09 23:18:15.225659;134;27860.80003;343;2023;5;1;10.23501185508156
2023-05-10 23:18:15.225659;144;30613.60001;367;2023;5;2;10.32923229866257
2023-05-11 23:18:15.225659;138;26288.8;333;2023;5;3;10.176936310239684
2023-05-12 23:18:15.225659;149;26007.8;383;2023;5;4;10.166190221276896
2023-05-13 23:18:15.225659;141;26983.5;343;2023;5;5;10.20301790606878
2023-05-14 23:18:15.225659;136;25541.0;341;2023;5;6;10.148079435056207
2023-05-15 23:18:15.225659;136;26325.5;325;2023;5;0;10.178331315435855
2023-05-16 23:18:15.225659;152;31071.5;378;2023;5;1;10.344078462619667
2023-05-17 23:18:15.225659;145;26439.1;362;2023;5;2;10.182637076106731
2023-05-18 23:18:15.225659;153;28037.2;378;2023;5;3;10.241323145079443
2023-05-19 23:18:15.225659;144;26145.5;344;2023;5;4;10.17147061732303
2023-05-20 23:18:15.225659;152;31391.30001;397;2023;5;5;10.3543179192129
2023-05-21 23:18:15.225659;137;26837.7;347;2023;5;6;10.197600154741211
2023-05-22 23:18:15.225659;125;24821.9;328;2023;5;0;10.11952189319024
2023-05-23 23:18:15.225659;139;27673.7;322;2023;5;1;10.228273917409682
2023-05-24 23:18:15.225659;166;30908.6;409;2023;5;2;10.33882209424657
2023-05-25 23:18:15.225659;140;25484.8;341;2023;5;3;10.145876713295777
2023-05-26 23:18:15.225659;130;24352.0;326;2023;5;4;10.100410324207255
2023-05-27 23:18:15.225659;154;28347.6;365;2023;5;5;10.252332925220482
2023-05-28 23:18:15.225659;138;32643.7;351;2023;5;6;10.393437793809783
2023-05-29 23:18:15.225659;124;23589.30001;299;2023;5;0;10.068590889997834
2023-05-30 23:18:15.225659;141;26872.7;353;2023;5;1;10.198903392166974
2023-05-31 23:18:15.225659;150;27811.70001;367;2023;5;2;10.233248030253526
2023-06-01 23:18:15.225659;135;29976.7;346;2023;6;3;10.308209050901752
2023-06-02 23:18:15.225659;142;25972.9;352;2023;6;4;10.164847466658774
2023-06-03 23:18:15.225659;148;27505.2;358;2023;6;5;10.222166712789061
2023-06-04 23:18:15.225659;153;33307.1;410;2023;6;6;10.413555889632937
2023-06-05 23:18:15.225659;119;21982.0;296;2023;6;0;9.998024706360116
2023-06-06 23:18:15.225659;132;26355.9;330;2023;6;1;10.179485379272815
2023-06-07 23:18:15.225659;145;27055.9;360;2023;6;2;10.205697334925743
2023-06-08 23:18:15.225659;113;23556.9;281;2023;6;3;10.067216499667204
2023-06-09 23:18:15.225659;126;23549.9;303;2023;6;4;10.06691931527484
2023-06-10 23:18:15.225659;154;29888.9;390;2023;6;5;10.305275909671852
2023-06-11 23:18:15.225659;134;27829.4;339;2023;6;6;10.233884227395446
2023-06-12 23:18:15.225659;143;26077.80001;360;2023;6;0;10.168878003095507
2023-06-13 23:18:15.225659;130;28101.4;335;2023;6;1;10.243610260927344
2023-06-14 23:18:15.225659;126;21669.50001;301;2023;6;2;9.983707168099002
2023-06-15 23:18:15.225659;152;28117.1;360;2023;6;3;10.244168776074243
2023-06-16 23:18:15.225659;135;26154.1;333;2023;6;4;10.171799479158137
2023-06-17 23:18:15.225659;122;25334.9;321;2023;6;5;10.139977641257735
2023-06-18 23:18:15.225659;152;32402.90001;358;2023;6;6;10.386034065215464
2023-06-19 23:18:15.225659;124;23688.40001;310;2023;6;0;10.07278297011197
2023-06-20 23:18:15.225659;124;24036.3;298;2023;6;1;10.087362069529608
2023-06-21 23:18:15.225659;137;26927.2;342;2023;6;2;10.200929343616314
2023-06-22 23:18:15.225659;127;25473.1;339;2023;6;3;10.145417528713171
2023-06-23 23:18:15.225659;145;31877.5;379;2023;6;4;10.369687080354286
2023-06-24 23:18:15.225659;117;26191.50001;299;2023;6;5;10.173228389608909
2023-06-25 23:18:15.225659;129;27509.5;326;2023;6;6;10.222323028962467
2023-06-26 23:18:15.225659;138;31876.5;353;2023;6;0;10.369655710757698
2023-06-27 23:18:15.225659;134;27396.60001;313;2023;6;1;10.218210697663944
2023-06-28 23:18:15.225659;145;29193.9;370;2023;6;2;10.281749315467723
2023-06-29 23:18:15.225659;135;28483.7;351;2023;6;3;10.257122380000162
2023-06-30 23:18:15.225659;126;22412.8;290;2023;6;4;10.017432119577606
2023-07-01 23:18:15.225659;133;26465.7;332;2023;7;5;10.183642618012168
2023-07-02 23:18:15.225659;114;22518.4;257;2023;7;6;10.022132438914682
2023-07-03 23:18:15.225659;151;31961.70001;402;2023;7;0;10.372324877225541
2023-07-04 23:18:15.225659;152;33013.6;383;2023;7;1;10.404705166850293
2023-07-05 23:18:15.225659;141;25617.1;333;2023;7;2;10.151054411888811
2023-07-06 23:18:15.225659;131;26833.60003;330;2023;7;3;10.19744737971133
2023-07-07 23:18:15.225659;132;23218.8;306;2023;7;4;10.05276064195036
2023-07-08 23:18:15.225659;138;27399.1;344;2023;7;5;10.218301942004539
2023-07-09 23:18:15.225659;143;29610.2;356;2023;7;6;10.295907947123483
2023-07-10 23:18:15.225659;124;25887.6;323;2023;7;0;10.161557996351075
2023-07-11 23:18:15.225659;122;25858.6;303;2023;7;1;10.16043718430212
2023-07-12 23:18:15.225659;141;26556.60001;344;2023;7;2;10.187071238438286
2023-07-13 23:18:15.225659;134;28907.1;348;2023;7;3;10.271877111646923
2023-07-14 23:18:15.225659;126;25656.90001;301;2023;7;4;10.152606795771526
2023-07-15 23:18:15.225659;143;29397.7;347;2023;7;5;10.288705734662068
2023-07-16 23:18:15.225659;144;33323.6;377;2023;7;6;10.414051141974122
2023-07-17 23:18:15.225659;129;28545.7;330;2023;7;0;10.259296621713483
2023-07-18 23:18:15.225659;144;27024.8;343;2023;7;1;10.204547244289438
2023-07-19 23:18:15.225659;152;34134.30001;398;2023;7;2;10.438087318740081
2023-07-20 23:18:15.225659;133;24546.9;345;2023;7;3;10.108381589849069
2023-07-21 23:18:15.225659;126;26218.6;326;2023;7;4;10.174262501671194
2023-07-22 23:18:15.225659;127;25436.70001;316;2023;7;5;10.143987604955022
2023-07-23 23:18:15.225659;142;28450.0;359;2023;7;6;10.255938588321637
2023-07-24 23:18:15.225659;129;24496.7;322;2023;7;0;10.106334514575025
2023-07-25 23:18:15.225659;173;31986.8;426;2023;7;1;10.373109859087606
2023-07-26 23:18:15.225659;154;29671.9;370;2023;7;2;10.297989450335207
2023-07-27 23:18:15.225659;141;27741.3;361;2023;7;3;10.230713603193106
2023-07-28 23:18:15.225659;148;27060.8;366;2023;7;4;10.205878418359505
2023-07-29 23:18:15.225659;146;25837.5;362;2023;7;5;10.159620906675995
2023-07-30 23:18:15.225659;133;29147.90001;346;2023;7;6;10.280172455560633
2023-07-31 23:18:15.225659;146;29567.9;389;2023;7;0;10.294478412289862
2023-08-01 23:18:15.225659;134;28918.5;335;2023;8;1;10.272271387049937
2023-08-02 23:18:15.225659;123;27719.2;312;2023;8;2;10.229916668285027
2023-08-03 23:18:15.225659;142;26096.4;351;2023;8;3;10.169590971490459
2023-08-04 23:18:15.225659;132;24876.3;316;2023;8;4;10.121711020063975
2023-08-05 23:18:15.225659;112;22872.2;280;2023;8;5;10.037721198523027
2023-08-06 23:18:15.225659;139;28748.1;365;2023;8;6;10.266361741387678
2023-08-07 23:18:15.225659;132;24303.30001;317;2023;8;0;10.098408568817957
2023-08-08 23:18:15.225659;147;30312.1;372;2023;8;1;10.319335241298377
2023-08-09 23:18:15.225659;149;29427.6;374;2023;8;2;10.28972226958972
2023-08-10 23:18:15.225659;121;26937.6;335;2023;8;3;10.201315481279188
2023-08-11 23:18:15.225659;163;33982.9;419;2023;8;4;10.433642162036076
2023-08-12 23:18:15.225659;132;25236.9;318;2023;8;5;10.136102111925902
2023-08-13 23:18:15.225659;147;29253.7;374;2023;8;6;10.283795523512433
2023-08-14 23:18:15.225659;121;23501.20001;311;2023;8;0;10.06484931319722
2023-08-15 23:18:15.225659;130;24580.4;321;2023;8;1;10.109745338373553
2023-08-16 23:18:15.225659;128;24228.40001;300;2023;8;2;10.095322051225814
2023-08-17 23:18:15.225659;139;24631.0;332;2023;8;3;10.111801689604336
2023-08-18 23:18:15.225659;123;23539.5;302;2023;8;4;10.066477621030494
2023-08-19 23:18:15.225659;137;26912.4;347;2023;8;5;10.2003795828227
2023-08-20 23:18:15.225659;147;31691.5;383;2023;8;6;10.363835338812882
2023-08-21 23:18:15.225659;133;22183.2;319;2023;8;0;10.007135602761647
2023-08-22 23:18:15.225659;136;28870.20001;342;2023;8;1;10.27059983777859
2023-08-23 23:18:15.225659;163;31407.70001;392;2023;8;2;10.3548402039016
2023-08-24 23:18:15.225659;136;24110.4;327;2023;8;3;10.09044003668142
2023-08-25 23:18:15.225659;142;27006.3;355;2023;8;4;10.203862478813354
2023-08-26 23:18:15.225659;149;33400.20001;371;2023;8;5;10.416347106762494
2023-08-27 23:18:15.225659;139;27768.0;335;2023;8;6;10.231675569569644
2023-08-28 23:18:15.225659;144;27855.8;360;2023;8;0;10.234832380722523
2023-08-29 23:18:15.225659;134;28566.7;360;2023;8;1;10.260031987958994
2023-08-30 23:18:15.225659;154;36152.9;402;2023;8;2;10.495540105585297
2023-08-31 23:18:15.225659;135;27996.9;329;2023;8;3;10.2398847863447
2023-09-01 23:18:15.225659;125;23901.1;311;2023;9;4;10.081721600168388
2023-09-02 23:18:15.225659;126;24299.90001;316;2023;9;5;10.09826866609133
2023-09-03 23:18:15.225659;134;28843.0;334;2023;9;6;10.26965727803665
2023-09-04 23:18:15.225659;134;25120.4;344;2023;9;0;10.131475351513215
2023-09-05 23:18:15.225659;136;27888.4;338;2023;9;1;10.236001967302997
2023-09-06 23:18:15.225659;125;23650.0;315;2023;9;2;10.071160676324263
2023-09-07 23:18:15.225659;132;26194.2;342;2023;9;3;10.173331466858029
2023-09-08 23:18:15.225659;112;21685.8;285;2023;9;4;9.984459059511252
2023-09-09 23:18:15.225659;144;29163.4;391;2023;9;5;10.280704066371971
2023-09-10 23:18:15.225659;128;24219.4;317;2023;9;6;10.094950532247339
2023-09-11 23:18:15.225659;125;23787.7;304;2023;9;0;10.076965956995178
2023-09-12 23:18:15.225659;125;24938.9;330;2023;9;1;10.124224209602893
2023-09-13 23:18:15.225659;132;27949.9;319;2023;9;2;10.238204678422607
2023-09-14 23:18:15.225659;142;29982.0;357;2023;9;3;10.30838583336139
2023-09-15 23:18:15.225659;139;28200.6;347;2023;9;4;10.247133992905342
2023-09-16 23:18:15.225659;148;31386.0;363;2023;9;5;10.354149073430555
2023-09-17 23:18:15.225659;144;30322.90001;372;2023;9;6;10.31969145978255
2023-09-18 23:18:15.225659;138;26510.2;333;2023;9;0;10.185322564195982
2023-09-19 23:18:15.225659;133;27060.2;301;2023;9;1;10.205856246639533
2023-09-20 23:18:15.225659;140;31598.0;370;2023;9;2;10.360880753504652
2023-09-21 23:18:15.225659;144;28530.4;371;2023;9;3;10.258760514156767
2023-09-22 23:18:15.225659;159;32758.1;406;2023;9;4;10.396936065062157
2023-09-23 23:18:15.225659;139;28519.9;333;2023;9;5;10.25839243083257
2023-09-24 23:18:15.225659;129;22232.8;307;2023;9;6;10.009368932520577
2023-09-25 23:18:15.225659;148;32564.70001;391;2023;9;0;10.391014866527147
2023-09-26 23:18:15.225659;136;24770.80001;335;2023;9;1;10.117461188797526
2023-09-27 23:18:15.225659;149;28181.20001;373;2023;9;2;10.24644585231311
2023-09-28 23:18:15.225659;130;25788.80001;326;2023;9;3;10.157734344289294
2023-09-29 23:18:15.225659;141;28108.5;358;2023;9;4;10.243862876478063
2023-09-30 23:18:15.225659;131;27038.0;340;2023;9;5;10.205035547224519
2023-10-01 23:18:15.225659;140;29170.60001;340;2023;10;6;10.280950912574498
2023-10-02 23:18:15.225659;147;27084.7;342;2023;10;0;10.206761192321446
2023-10-03 23:18:15.225659;146;31181.6;400;2023;10;1;10.347615525921684
2023-10-04 23:18:15.225659;119;22464.40001;303;2023;10;2;10.019731627266058
2023-10-05 23:18:15.225659;160;29675.00001;403;2023;10;3;10.298093917646389
2023-10-06 23:18:15.225659;144;29427.50001;357;2023;10;4;10.2897188718688
2023-10-07 23:18:15.225659;120;23721.4;298;2023;10;5;10.074175028431714
2023-10-08 23:18:15.225659;127;22480.7;326;2023;10;6;10.02045692392417
2023-10-09 23:18:15.225659;150;30928.6;370;2023;10;0;10.339468933167428
2023-10-10 23:18:15.225659;144;28076.2;368;2023;10;1;10.24271313806815
2023-10-11 23:18:15.225659;161;31986.8;405;2023;10;2;10.373109859087606
2023-10-12 23:18:15.225659;148;28263.60001;370;2023;10;3;10.249365417585237
2023-10-13 23:18:15.225659;137;26806.0;354;2023;10;4;10.196418326423577
2023-10-14 23:18:15.225659;135;24484.9;306;2023;10;5;10.105852720659174
2023-10-15 23:18:15.225659;123;23713.70001;293;2023;10;6;10.073850388431968
2023-10-16 23:18:15.225659;129;25953.3;307;2023;10;0;10.164092578142293
2023-10-17 23:18:15.225659;133;23584.1;339;2023;10;1;10.068370435692414
2023-10-18 23:18:15.225659;117;21429.30001;282;2023;10;2;9.972561087902994
2023-10-19 23:18:15.225659;138;30805.1;338;2023;10;3;10.33546800130002
2023-10-20 23:18:15.225659;143;28663.8;350;2023;10;4;10.263425168168308
2023-10-21 23:18:15.225659;140;29065.1;359;2023;10;5;10.27732782562608
2023-10-22 23:18:15.225659;150;32140.7;403;2023;10;6;10.377909531483228
2023-10-23 23:18:15.225659;148;30671.6;369;2023;10;0;10.331125026909433
2023-10-24 23:18:15.225659;142;29084.30001;373;2023;10;1;10.277988171230636
2023-10-25 23:18:15.225659;116;21346.8;296;2023;10;2;9.968703968850834
2023-10-26 23:18:15.225659;166;35581.10001;425;2023;10;3;10.47959798168157
2023-10-27 23:18:15.225659;142;29856.0;367;2023;10;4;10.304174597191192
2023-10-28 23:18:15.225659;151;32113.5;401;2023;10;5;10.377062920521963
2023-10-29 23:18:15.225659;125;23748.3;294;2023;10;6;10.07530833534422
2023-10-30 23:18:15.225659;142;31374.70001;372;2023;10;0;10.353788987260893
2023-10-31 23:18:15.225659;138;26932.3;361;2023;10;1;10.201118718216549
2023-11-01 23:18:15.225659;141;24870.1;342;2023;11;2;10.121461765815312
2023-11-02 23:18:15.225659;162;33240.6;406;2023;11;3;10.41155738258832
2023-11-03 23:18:15.225659;145;30289.0;357;2023;11;4;10.318572904021282
2023-11-04 23:18:15.225659;128;25160.0;321;2023;11;5;10.133050455652521
2023-11-05 23:18:15.225659;134;24624.9;327;2023;11;6;10.11155401359577
2023-11-06 23:18:15.225659;138;27359.1;356;2023;11;0;10.216841026700568
2023-11-07 23:18:15.225659;121;24931.0;315;2023;11;1;10.123907397928742
2023-11-08 23:18:15.225659;137;25767.7;351;2023;11;2;10.15691585611862
2023-11-09 23:18:15.225659;118;22377.7;290;2023;11;3;10.015864892600574
2023-11-10 23:18:15.225659;129;25816.4;342;2023;11;4;10.158803962196332
2023-11-11 23:18:15.225659;140;26662.8;356;2023;11;5;10.19106211920937
2023-11-12 23:18:15.225659;148;28330.00001;350;2023;11;6;10.251711890824948
2023-11-13 23:18:15.225659;149;30327.0;371;2023;11;0;10.31982665719617
2023-11-14 23:18:15.225659;132;26377.50002;343;2023;11;1;10.180304564154307
2023-11-15 23:18:15.225659;129;27673.10001;308;2023;11;2;10.228252237084186
2023-11-16 23:18:15.225659;131;25059.40001;342;2023;11;3;10.129044190413648
2023-11-17 23:18:15.225659;132;26419.0;349;2023;11;4;10.181876578076317
2023-11-18 23:18:15.225659;124;23331.2;297;2023;11;5;10.057589659755186
2023-11-19 23:18:15.225659;129;23632.8;292;2023;11;6;10.070433169778454
2023-11-20 23:18:15.225659;132;27074.7;331;2023;11;0;10.206391925643937
2023-11-21 23:18:15.225659;136;27986.7;355;2023;11;1;10.23952040692882
2023-11-22 23:18:15.225659;124;21573.3;302;2023;11;2;9.979258070465836
2023-11-23 23:18:15.225659;119;25745.8;294;2023;11;3;10.156065626524837
2023-11-24 23:18:15.225659;132;24967.5;298;2023;11;4;10.125370309382916
2023-11-25 23:18:15.225659;132;25193.1;344;2023;11;5;10.134365119103387
2023-11-26 23:18:15.225659;144;26716.7;351;2023;11;6;10.19308154610136
2023-11-27 23:18:15.225659;126;27960.5;333;2023;11;0;10.23858384297741
2023-11-28 23:18:15.225659;128;24754.0;320;2023;11;1;10.116782767795524
2023-11-29 23:18:15.225659;152;27798.8;354;2023;11;2;10.232784105408246
2023-11-30 23:18:15.225659;145;26293.0;352;2023;11;3;10.17709605525655
2023-12-01 23:18:15.225659;132;30331.2;357;2023;12;4;10.319965133495515
2023-12-02 23:18:15.225659;123;22920.2;311;2023;12;5;10.039817525479089
2023-12-03 23:18:15.225659;134;24778.60001;327;2023;12;6;10.117776013406367
2023-12-04 23:18:15.225659;120;24316.9;297;2023;12;0;10.098967983667631
2023-12-05 23:18:15.225659;137;25313.8;326;2023;12;1;10.139144483918525
2023-12-06 23:18:15.225659;144;26554.4;369;2023;12;2;10.186988395819686
2023-12-07 23:18:15.225659;133;28442.3;325;2023;12;3;10.255667910941057
2023-12-08 23:18:15.225659;127;26295.10001;333;2023;12;4;10.177175918576859
2023-12-09 23:18:15.225659;143;29718.80001;327;2023;12;5;10.299568769670428
2023-12-10 23:18:15.225659;126;25217.5;322;2023;12;6;10.13533313114424
2023-12-11 23:18:15.225659;140;27714.40001;342;2023;12;0;10.229743494728282
2023-12-12 23:18:15.225659;129;27585.7;319;2023;12;1;10.225089051503835
2023-12-13 23:18:15.225659;133;26575.8;331;2023;12;2;10.187793933747992
2023-12-14 23:18:15.225659;138;28530.3;365;2023;12;3;10.258757009240247
2023-12-15 23:18:15.225659;144;28165.2;355;2023;12;4;10.245877956492567
2023-12-16 23:18:15.225659;157;30563.6;376;2023;12;5;10.327597755513132
2023-12-17 23:18:15.225659;130;28363.2;352;2023;12;6;10.252883065590678
2023-12-18 23:18:15.225659;144;25152.7;354;2023;12;0;10.132760282003419
2023-12-19 23:18:15.225659;148;33757.8;381;2023;12;1;10.426996403054458
2023-12-20 23:18:15.225659;133;27015.90002;319;2023;12;2;10.20421787584274
2023-12-21 23:18:15.225659;122;22901.0;305;2023;12;3;10.038979521973285
2023-12-22 23:18:15.225659;125;25331.4;327;2023;12;4;10.139839487816408
2023-12-23 23:18:15.225659;130;25827.7;333;2023;12;5;10.159241555748617
2023-12-24 23:18:15.225659;134;26747.1;304;2023;12;6;10.194218721764159
2023-12-25 23:18:15.225659;132;27124.8;326;2023;12;0;10.208240583495405
2023-12-26 23:18:15.225659;124;24324.1;299;2023;12;1;10.099264018042673
2023-12-27 23:18:15.225659;134;27628.2;342;2023;12;2;10.226628463462818
2023-12-28 23:18:15.225659;134;29658.7;366;2023;12;3;10.297544501008268
2023-12-29 23:18:15.225659;123;25704.1;285;2023;12;4;10.154444694775755
2023-12-30 23:18:15.225659;129;23581.7;321;2023;12;5;10.068268671353094
2023-12-31 23:18:15.225659;130;24994.0;341;2023;12;6;10.12643108384767
2024-01-01 23:18:15.225659;156;32027.00001;407;2024;1;0;10.374365799504751
2024-01-02 23:18:15.225659;130;23353.7;307;2024;1;1;10.058553527638551
2024-01-03 23:18:15.225659;149;32483.2;370;2024;1;2;10.388509096260579
2024-01-04 23:18:15.225659;130;27425.2;326;2024;1;3;10.219254039883534
2024-01-05 23:18:15.225659;116;23751.6;284;2024;1;4;10.075447277155192
2024-01-06 23:18:15.225659;135;27906.9;337;2024;1;5;10.236665081850758
2024-01-07 23:18:15.225659;134;27425.9;347;2024;1;6;10.21927956259784
2024-01-08 23:18:15.225659;125;25801.10001;319;2024;1;0;10.15821116333369
2024-01-09 23:18:15.225659;168;33601.2;432;2024;1;1;10.4223468199983
2024-01-10 23:18:15.225659;144;25845.40001;348;2024;1;2;10.159926605634878
2024-01-11 23:18:15.225659;108;19014.8;255;2024;1;3;9.85302549152574
2024-01-12 23:18:15.225659;151;28152.2;363;2024;1;4;10.24541630383892
2024-01-13 23:18:15.225659;135;28410.90001;337;2024;1;5;10.254563350823883
2024-01-14 23:18:15.225659;127;23668.70001;310;2024;1;6;10.071951028578962
2024-01-15 23:18:15.225659;132;29052.7;348;2024;1;0;10.276901120778914
2024-01-16 23:18:15.225659;149;31670.3;380;2024;1;1;10.36316618700093
2024-01-17 23:18:15.225659;137;27408.1;357;2024;1;2;10.21863035402591
2024-01-18 23:18:15.225659;140;30630.7;365;2024;1;3;10.32979069942936
2024-01-19 23:18:15.225659;143;28698.1;348;2024;1;4;10.264621042370996
2024-01-20 23:18:15.225659;133;24767.1;306;2024;1;5;10.117311813849003
2024-01-21 23:18:15.225659;143;29186.7;358;2024;1;6;10.28150266663617
2024-01-22 23:18:15.225659;148;30325.3;389;2024;1;0;10.319770601813438
2024-01-23 23:18:15.225659;122;21931.8;303;2024;1;1;9.995738512240235
2024-01-24 23:18:15.225659;122;23767.7;312;2024;1;2;10.076124868071938
2024-01-25 23:18:15.225659;157;30792.1;381;2024;1;3;10.335045917890072
2024-01-26 23:18:15.225659;122;24595.7;303;2024;1;4;10.110367566580566
2024-01-27 23:18:15.225659;121;23573.3;296;2024;1;5;10.06791241458999
2024-01-28 23:18:15.225659;121;23637.9;325;2024;1;6;10.070648939134543
2024-01-29 23:18:15.225659;154;28618.1;390;2024;1;0;10.261829606075109
2024-01-30 23:18:15.225659;135;26849.7;330;2024;1;1;10.198047170360676
2024-01-31 23:18:15.225659;121;22472.20001;297;2024;1;2;10.020078767589737
2024-02-01 23:18:15.225659;131;28721.7;346;2024;2;3;10.265443029885452
2024-02-02 23:18:15.225659;147;27740.6;360;2024;2;4;10.230688370648167
2024-02-03 23:18:15.225659;149;33623.0;379;2024;2;5;10.422995376684952
