data_venda;vendas_dia;faturamento_dia;unidades_dia;ano;mes;dia_semana;faturamento_lag_1;faturamento_lag_7;faturamento_lag_14;faturamento_lag_30;faturamento_lag_365;media_movel_7d;media_movel_30d;variacao_7d
2024-03-17 23:18:15.225659;129;26116.4;319;2024;3;6;27245.4;31131.1;28239.40001;24227.5;29957.0;27416.78571571429;28336.543335666665;1583.7510077612433
2024-03-18 23:18:15.225659;125;26032.1;320;2024;3;0;26116.4;27711.0;28909.00001;29610.7;30733.4;27176.942858571427;28217.256669;1657.1925979839432
2024-03-19 23:18:15.225659;135;29217.5;349;2024;3;1;26032.1;25606.3;30478.50001;29056.4;28244.5;27692.828572857143;28222.626669;1648.8234091669817
2024-03-20 23:18:15.225659;113;25089.9;302;2024;3;2;29217.5;26363.60001;28361.5;23975.0;33698.8;27510.871428571427;28259.790002333335;1874.7596101139025
2024-03-21 23:18:15.225659;130;26080.7;318;2024;3;3;25089.9;30024.7;28735.5;28728.3;32439.0;26947.442857142858;28171.536669;1559.4996803004544
2024-03-22 23:18:15.225659;125;21967.5;286;2024;3;4;26080.7;28850.1;26712.7;24810.3;30404.9;25964.214285714286;28076.776669;2198.6660049740462
2024-03-23 23:18:15.225659;159;28624.9;372;2024;3;5;21967.5;27245.4;23221.3;31825.50001;29688.20001;26161.285714285714;27970.090001999997;2386.4459211894764
2024-03-24 23:18:15.225659;157;28234.7;409;2024;3;6;28624.9;26116.4;31131.1;33170.0;25427.30001;26463.899999999998;27805.580002;2510.868011930008
2024-03-25 23:18:15.225659;136;26907.1;320;2024;3;0;28234.7;26032.1;27711.0;32525.20001;30649.6;26588.9;27618.310001666665;2507.5668498898885
2024-03-26 23:18:15.225659;118;23857.1;298;2024;3;1;26907.1;29217.5;25606.3;31670.5;31402.2;25823.128571428573;27357.863335;2386.6189876854874
2024-03-27 23:18:15.225659;151;33395.1;389;2024;3;2;23857.1;25089.9;26363.60001;28767.4;32334.0;27009.58571428571;27512.120001666666;3676.9340595250437
2024-03-28 23:18:15.225659;150;28142.5;364;2024;3;3;33395.1;26080.7;30024.7;24831.80001;28221.1;27304.12857142857;27622.476668;3672.7020505863343
2024-03-29 23:18:15.225659;118;21888.8;299;2024;3;4;28142.5;21967.5;28850.1;29589.2;26568.5;27292.885714285716;27365.796668;3691.8318923575985
2024-03-30 23:18:15.225659;144;28994.60001;358;2024;3;5;21888.8;28624.9;27245.4;22881.6;21678.9;27345.700001428573;27569.563335;3716.624372845578
2024-03-31 23:18:15.225659;138;27309.40001;354;2024;3;6;28994.60001;28234.7;26116.4;27251.3;25669.2;27213.514288571427;27571.500002;3696.134594097629
2024-04-01 23:18:15.225659;147;29532.1;358;2024;4;0;27309.40001;26907.1;26032.1;33696.6;26410.2;27588.514288571427;27432.68333533333;3791.7902678267014
2024-04-02 23:18:15.225659;161;35175.3;405;2024;4;1;29532.1;23857.1;29217.5;28239.40001;35177.1;29205.40000285714;27663.880001666665;4312.8039904039615
2024-04-03 23:18:15.225659;164;31122.00001;393;2024;4;2;35175.3;33395.1;25089.9;28909.00001;25378.6;28880.671432857143;27737.646668333335;4020.4331974296674
2024-04-04 23:18:15.225659;147;30981.8;364;2024;4;3;31122.00001;28142.5;26080.7;30478.50001;22683.9;29286.285718571427;27754.423334666662;4076.3848796026027
2024-04-05 23:18:15.225659;129;23997.9;329;2024;4;4;30981.8;21888.8;21967.5;28361.5;24003.5;29587.585718571423;27608.97000133333;3471.5567795500265
2024-04-06 23:18:15.225659;153;34113.9;410;2024;4;5;23997.9;28994.60001;28624.9;28735.5;28387.8;30318.91428857143;27788.25000133333;3844.958548204076
2024-04-07 23:18:15.225659;142;26477.40001;329;2024;4;6;34113.9;27309.40001;28234.7;26712.7;29071.20001;30200.057145714287;27780.406668333333;3964.496690231334
2024-04-08 23:18:15.225659;138;24367.30001;336;2024;4;0;26477.40001;29532.1;26907.1;23221.3;25628.3;29462.228575714285;27818.606668666664;4547.298760544332
2024-04-09 23:18:15.225659;156;30951.8;395;2024;4;1;24367.30001;35175.3;23857.1;31131.1;29810.3;28858.87143285714;27812.630002;3896.5564956357957
2024-04-10 23:18:15.225659;140;24512.6;329;2024;4;2;30951.8;31122.00001;33395.1;27711.0;24577.5;27914.67143142857;27706.016668666667;4054.352477165616
2024-04-11 23:18:15.225659;143;31711.80001;373;2024;4;3;24512.6;30981.8;28142.5;25606.3;31572.5;28018.957147142857;27909.53333566667;4154.544164067751
2024-04-12 23:18:15.225659;134;27038.30001;332;2024;4;4;31711.80001;23997.9;21888.8;26363.60001;26742.8;28453.300005714285;27932.02333566667;3808.6225654347654
2024-04-13 23:18:15.225659;136;27438.2;335;2024;4;5;27038.30001;34113.9;28994.60001;30024.7;29571.10001;27499.628577142856;27845.806669;2876.7819534511136
2024-04-14 23:18:15.225659;130;23925.1;306;2024;4;6;27438.2;26477.40001;27309.40001;28850.1;28103.3;27135.01429;27681.64000233333;3174.296370925346
2024-04-15 23:18:15.225659;138;26059.3;342;2024;4;0;23925.1;24367.30001;29532.1;27245.4;27727.60001;27376.728574285717;27642.103335666667;2987.331111940866
2024-04-16 23:18:15.225659;132;24577.5;323;2024;4;1;26059.3;30951.8;35175.3;26116.4;30003.0;26466.114288571433;27590.806669;2670.6709302136255
2024-04-17 23:18:15.225659;150;30743.3;388;2024;4;2;24577.5;24512.6;31122.00001;26032.1;26576.4;27356.21428857143;27747.846669;2936.1838262537703
2024-04-18 23:18:15.225659;142;29091.3;349;2024;4;3;30743.3;31711.80001;30981.8;29217.5;25851.4;26981.857144285714;27743.640002333334;2407.8152378685513
2024-04-19 23:18:15.225659;131;27440.2;327;2024;4;4;29091.3;27038.30001;23997.9;25089.9;29738.6;27039.27142857143;27821.983335666664;2414.168693853227
2024-04-20 23:18:15.225659;139;25010.70001;337;2024;4;5;27440.2;27438.2;34113.9;26080.7;28161.2;26692.485715714287;27786.31666933333;2519.3715676379725
2024-04-21 23:18:15.225659;142;29046.3;354;2024;4;6;25010.70001;23925.1;26477.40001;21967.5;30195.30001;27424.085715714285;28022.276669333332;2317.2809727604
2024-04-22 23:18:15.225659;145;28364.1;370;2024;4;0;29046.3;26059.3;24367.30001;28624.9;28382.30001;27753.342858571432;28013.583336;2253.917389135742
2024-04-23 23:18:15.225659;134;27093.7;341;2024;4;1;28364.1;24577.5;30951.8;28234.7;28036.2;28112.80000142857;27975.550002666663;1822.3403614564427
2024-04-24 23:18:15.225659;138;27170.3;336;2024;4;2;27093.7;30743.3;24512.6;26907.1;32767.4;27602.37143;27984.323335999998;1418.3653197991132
2024-04-25 23:18:15.225659;127;22010.3;323;2024;4;3;27170.3;29091.3;31711.80001;23857.1;27942.8;26590.80000142857;27922.763336;2379.144747887286
2024-04-26 23:18:15.225659;158;33571.5;406;2024;4;4;22010.3;27440.2;27038.30001;33395.1;28379.20001;27466.70000142857;27928.643336;3573.053428812222
2024-04-27 23:18:15.225659;133;26367.60001;328;2024;4;5;33571.5;25010.70001;27438.2;28142.5;23727.5;27660.54285857143;27869.480003;3452.37416597344
2024-04-28 23:18:15.225659;157;31754.2;401;2024;4;6;26367.60001;29046.3;23925.1;21888.8;25573.0;28047.385715714285;28198.32666966667;3770.57684479393
2024-04-29 23:18:15.225659;153;28463.9;380;2024;4;0;31754.2;28364.1;26059.3;28994.60001;31216.9;28061.64285857143;28180.636669333333;3772.162328675318
2024-04-30 23:18:15.225659;143;30615.30001;370;2024;4;1;28463.9;27093.7;24577.5;27309.40001;29002.8;28564.728574285713;28290.833335999996;3855.468769841876
2024-05-01 23:18:15.225659;122;24583.6;301;2024;5;2;30615.30001;27170.3;30743.3;29532.1;30744.8;28195.200002857142;28125.883335999995;4125.872245797474
2024-05-02 23:18:15.225659;129;23261.8;297;2024;5;3;24583.6;22010.3;29091.3;35175.3;30634.7;28373.985717142856;27728.766669333334;3829.6785755741835
2024-05-03 23:18:15.225659;130;25443.8;307;2024;5;4;23261.8;33571.5;27440.2;31122.00001;31055.0;27212.88571714286;27539.493335666666;3165.7908200983657
2024-05-04 23:18:15.225659;134;24086.2;326;2024;5;5;25443.8;26367.60001;25010.70001;30981.8;28032.0;26886.971429999998;27309.640002333334;3377.6595419721352
2024-05-05 23:18:15.225659;131;25394.60001;318;2024;5;6;24086.2;31754.2;29046.3;23997.9;28184.6;25978.457145714285;27356.196669333334;2620.7815296905237
2024-05-06 23:18:15.225659;149;31066.1;378;2024;5;0;25394.60001;28463.9;28364.1;34113.9;30627.4;26350.20000285714;27254.603336;3160.967924707814
2024-05-07 23:18:15.225659;162;33096.00001;395;2024;5;1;31066.1;30615.30001;27093.7;26477.40001;22896.30001;26704.585717142858;27475.223336;3794.4240746609603
2024-05-08 23:18:15.225659;129;23494.5;306;2024;5;2;33096.00001;24583.6;27170.3;24367.30001;27860.80003;26549.000002857145;27446.13000233333;3916.259819603648
2024-05-09 23:18:15.225659;121;25390.9;304;2024;5;3;23494.5;23261.8;22010.3;30951.8;30613.60001;26853.15714571429;27260.766668999997;3694.826938500837
2024-05-10 23:18:15.225659;138;33788.0;385;2024;5;4;25390.9;25443.8;33571.5;24512.6;26288.8;28045.185717142856;27569.946669;4436.02129684881
2024-05-11 23:18:15.225659;153;29222.7;376;2024;5;5;33788.0;24086.2;26367.60001;31711.80001;26007.8;28778.971431428574;27486.976668666663;4082.7603271345047
2024-05-12 23:18:15.225659;133;25306.4;330;2024;5;6;29222.7;25394.60001;31754.2;27038.30001;26983.5;28766.371430000003;27429.24666833333;4095.0633377454224
2024-05-13 23:18:15.225659;167;30199.7;406;2024;5;0;25306.4;31066.1;28463.9;27438.2;25541.0;28642.600001428575;27521.296668333336;4026.489500153322
2024-05-14 23:18:15.225659;142;27415.0;328;2024;5;1;30199.7;33096.00001;30615.30001;23925.1;26325.5;27831.028571428575;27637.626668333334;3519.928952746222
2024-05-15 23:18:15.225659;154;27645.4;376;2024;5;2;27415.0;23494.5;24583.6;26059.3;31071.5;28424.014285714286;27690.49666833333;2975.0897047700632
2024-05-16 23:18:15.225659;143;30479.9;371;2024;5;3;27645.4;25390.9;23261.8;24577.5;26439.1;29151.014285714286;27887.243335;2721.3395386761763
2024-05-17 23:18:15.225659;144;27365.8;358;2024;5;4;30479.9;33788.0;25443.8;30743.3;28037.2;28233.557142857142;27774.66000166667;1836.0915725685825
2024-05-18 23:18:15.225659;127;23846.7;314;2024;5;5;27365.8;29222.7;24086.2;29091.3;26145.5;27465.557142857142;27599.840001666667;2393.2104510170557
2024-05-19 23:18:15.225659;130;25525.8;333;2024;5;6;23846.7;25306.4;25394.60001;27440.2;31391.30001;27496.899999999998;27536.026668333336;2361.4458551207113
2024-05-20 23:18:15.225659;152;31799.7;395;2024;5;0;25525.8;30199.7;31066.1;25010.70001;26837.7;27725.471428571425;27762.326668;2717.2843328798776
2024-05-21 23:18:15.225659;165;35586.8;410;2024;5;1;31799.7;27415.0;33096.00001;29046.3;24821.9;28892.871428571427;27980.343334666668;4009.6994890367146
2024-05-22 23:18:15.225659;144;28071.4;341;2024;5;2;35586.8;27645.4;23494.5;28364.1;27673.7;28953.72857142857;27970.586668;3990.798691036833
2024-05-23 23:18:15.225659;136;28819.4;347;2024;5;3;28071.4;30479.9;25390.9;27093.7;30908.6;28716.514285714286;28028.110001333338;3933.908060452805
2024-05-24 23:18:15.225659;122;24984.5;307;2024;5;4;28819.4;27365.8;33788.0;27170.3;25484.8;28376.328571428574;27955.250001333337;4166.2775766521545
2024-05-25 23:18:15.225659;127;25618.10001;328;2024;5;5;24984.5;23846.7;29222.7;22010.3;24352.0;28629.385715714285;28075.510001666666;3889.9279652359355
2024-05-26 23:18:15.225659;133;23237.1;305;2024;5;6;25618.10001;25525.8;25306.4;33571.5;28347.6;28302.428572857145;27731.030001666666;4271.71767911927
2024-05-27 23:18:15.225659;147;30904.30001;370;2024;5;0;23237.1;31799.7;30199.7;26367.60001;32643.7;28174.51428857143;27882.253335;4161.524653938752
2024-05-28 23:18:15.225659;144;32433.20001;369;2024;5;1;30904.30001;35586.8;27415.0;31754.2;23589.30001;27724.000004285717;27904.886668666666;3308.660540552954
2024-05-29 23:18:15.225659;151;30086.90001;365;2024;5;2;32433.20001;28071.4;27645.4;28463.9;26872.7;28011.928577142855;27958.986669;3429.424078816118
2024-05-30 23:18:15.225659;119;22112.6;287;2024;5;3;30086.90001;28819.4;30479.9;30615.30001;27811.70001;27053.81429142857;27675.563335333332;4047.424772723118
2024-05-31 23:18:15.225659;152;28979.2;366;2024;5;4;22112.6;24984.5;27365.8;24583.6;29976.7;27624.48572;27822.083335333336;3988.2174606262274
2024-06-01 23:18:15.225659;132;26208.2;325;2024;6;5;28979.2;25618.10001;23846.7;23261.8;25972.9;27708.785718571427;27920.296668666666;3944.739266299977
2024-06-02 23:18:15.225659;136;26378.0;347;2024;6;6;26208.2;23237.1;25525.8;25443.8;27505.2;28157.485718571428;27951.436668666665;3505.5076405472682
2024-06-03 23:18:15.225659;136;27468.30001;332;2024;6;0;26378.0;30904.30001;31799.7;24086.2;33307.1;27666.628575714283;28064.173335666666;3290.7675384844224
2024-06-04 23:18:15.225659;139;25278.7;333;2024;6;1;27468.30001;32433.20001;35586.8;25394.60001;21982.0;26644.557145714287;28060.310002;2602.7067814893735
2024-06-05 23:18:15.225659;132;30792.9;366;2024;6;2;25278.7;30086.90001;28071.4;31066.1;26355.9;26745.41428714286;28051.20333533333;2766.8367751829674
2024-06-06 23:18:15.225659;150;28237.1;355;2024;6;3;30792.9;22112.6;28819.4;33096.00001;27055.9;27620.342858571432;27889.240001666665;1885.7347133192266
2024-06-07 23:18:15.225659;142;28638.3;357;2024;6;4;28237.1;28979.2;24984.5;23494.5;23556.9;27571.642858571427;28060.700001666668;1848.833624887
2024-06-08 23:18:15.225659;123;25148.40001;298;2024;6;5;28638.3;26208.2;25618.10001;25390.9;23549.9;27420.242860000002;28052.616668666666;2015.01821301396
2024-06-09 23:18:15.225659;136;25838.3;349;2024;6;6;25148.40001;26378.0;23237.1;33788.0;29888.9;27343.14286;27787.626668666668;2071.0887859509935
2024-06-10 23:18:15.225659;141;26162.6;346;2024;6;0;25838.3;27468.30001;30904.30001;29222.7;27829.4;27156.614287142856;27685.623335333334;2116.2435008133166
2024-06-11 23:18:15.225659;133;27398.1;321;2024;6;1;26162.6;25278.7;32433.20001;25306.4;26077.80001;27459.38571571428;27755.34666866667;1947.6900353304188
2024-06-12 23:18:15.225659;140;26091.0;335;2024;6;2;27398.1;30792.9;30086.90001;30199.7;28101.4;26787.685715714288;27618.390001999996;1314.2091789225594
2024-06-13 23:18:15.225659;155;32138.8;382;2024;6;3;26091.0;28237.1;22112.6;27415.0;21669.50001;27345.07143;27775.850002;2405.609592541043
2024-06-14 23:18:15.225659;143;32856.1;385;2024;6;4;32138.8;28638.3;28979.2;27645.4;28117.1;27947.614287142856;27949.540002;3185.365901865077
2024-06-15 23:18:15.225659;151;29682.9;388;2024;6;5;32856.1;25148.40001;26208.2;30479.9;26154.1;28595.399999999998;27922.973335333336;2975.3870112418904
2024-06-16 23:18:15.225659;141;26576.50001;352;2024;6;6;29682.9;25838.3;26378.0;27365.8;25334.9;28700.857144285714;27896.663335666664;2872.6896657620796
2024-06-17 23:18:15.225659;136;27984.2;340;2024;6;0;26576.50001;26162.6;27468.30001;23846.7;32402.90001;28961.085715714285;28034.580002333332;2680.5127389140093
2024-06-18 23:18:15.225659;136;27202.6;357;2024;6;1;27984.2;27398.1;25278.7;25525.8;23688.40001;28933.157144285713;28090.473335666666;2700.4561000570407
2024-06-19 23:18:15.225659;144;28243.4;344;2024;6;2;27202.6;26091.0;30792.9;31799.7;24036.3;29240.64285857143;27971.93000233333;2432.1065740033628
2024-06-20 23:18:15.225659;136;30057.5;333;2024;6;3;28243.4;32138.8;28237.1;35586.8;26927.2;28943.314287142857;27787.62000233333;2126.811586281098
2024-06-21 23:18:15.225659;131;25782.4;340;2024;6;4;30057.5;32856.1;28638.3;28071.4;25473.1;27932.785715714283;27711.32000233333;1563.824173910803
2024-06-22 23:18:15.225659;125;23893.1;303;2024;6;5;25782.4;29682.9;25148.40001;28819.4;31877.5;27105.67143;27547.110002333335;1963.8656888775379
2024-06-23 23:18:15.225659;139;28539.0;319;2024;6;6;23893.1;26576.50001;25838.3;24984.5;26191.50001;27386.028571428575;27665.59333566666;2015.1434264209895
2024-06-24 23:18:15.225659;115;23502.8;299;2024;6;0;28539.0;27984.2;26162.6;25618.10001;27509.5;26745.82857142857;27595.083335333333;2456.877455032634
2024-06-25 23:18:15.225659;150;29971.8;386;2024;6;1;23502.8;27202.6;27398.1;23237.1;31876.5;27141.428571428572;27819.573335333334;2748.340013362191
2024-06-26 23:18:15.225659;129;29329.6;341;2024;6;2;29971.8;28243.4;26091.0;30904.30001;27396.60001;27296.6;27767.083335;2849.7205400998105
2024-06-27 23:18:15.225659;131;24191.1;334;2024;6;3;29329.6;30057.5;32138.8;32433.20001;29193.9;26458.542857142857;27492.346668;2763.772360293768
2024-06-28 23:18:15.225659;157;34219.90002;400;2024;6;4;24191.1;25782.4;32856.1;30086.90001;28483.7;27663.900002857143;27630.113335000002;3988.3564046325496
2024-06-29 23:18:15.225659;137;27468.4;336;2024;6;5;34219.90002;23893.1;29682.9;22112.6;22412.8;28174.65714571428;27808.640001666667;3638.5688221001087
2024-06-30 23:18:15.225659;150;29505.1;353;2024;6;6;27468.4;28539.0;26576.50001;28979.2;26465.7;28312.67143142857;27826.170001666665;3672.85300800745
2024-07-01 23:18:15.225659;140;26492.6;336;2024;7;0;29505.1;23502.8;27984.2;26208.2;22518.4;28739.78571714286;27835.65000166667;3158.0559908425134
2024-07-02 23:18:15.225659;134;26211.30001;328;2024;7;1;26492.6;29971.8;27202.6;26378.0;31961.70001;28202.57143285714;27830.093335333335;3232.5194589554735
2024-07-03 23:18:15.225659;138;26695.4;337;2024;7;2;26211.30001;29329.6;28243.4;27468.30001;33013.6;27826.25714714286;27804.330001666665;3232.779442950766
2024-07-04 23:18:15.225659;156;33535.30001;383;2024;7;3;26695.4;24191.1;30057.5;25278.7;25617.1;29161.142862857145;28079.550002;3406.135184437573
2024-07-05 23:18:15.225659;140;26006.1;358;2024;7;4;33535.30001;34219.90002;25782.4;30792.9;26833.60003;27987.74286;27919.990002000002;2718.324848522408
2024-07-06 23:18:15.225659;149;27018.1;358;2024;7;5;26006.1;27468.4;23893.1;28237.1;23218.8;27923.41428857143;27879.356668666667;2737.920835432363
2024-07-07 23:18:15.225659;131;24284.9;337;2024;7;6;27018.1;29505.1;28539.0;28638.3;27399.1;27177.67143142857;27734.243335333336;2938.8601158190363
2024-07-08 23:18:15.225659;139;24861.4;347;2024;7;0;24284.9;26492.6;23502.8;25148.40001;29610.2;26944.642859999996;27724.676668333334;3064.2309245630017
2024-07-09 23:18:15.225659;143;27599.6;346;2024;7;1;24861.4;26211.30001;29971.8;25838.3;25887.6;27142.971429999998;27783.386668333333;3053.7655586213737
2024-07-10 23:18:15.225659;140;28084.30001;342;2024;7;2;27599.6;26695.4;29329.6;26162.6;25858.6;27341.385717142857;27847.443335333333;3064.93899415384
2024-07-11 23:18:15.225659;140;24868.0;322;2024;7;3;28084.30001;33535.30001;24191.1;27398.1;26556.60001;26103.20000142857;27763.106668666664;1493.5663024910962
2024-07-12 23:18:15.225659;134;23144.0;320;2024;7;4;24868.0;26006.1;34219.90002;26091.0;28907.1;25694.328572857143;27664.87333533333;1869.1195396979633
2024-07-13 23:18:15.225659;141;29293.9;364;2024;7;5;23144.0;27018.1;27468.4;32138.8;25656.90001;26019.442858571427;27570.043335333332;2288.6056780799777
2024-07-14 23:18:15.225659;153;27081.5;386;2024;7;6;29293.9;24284.9;29505.1;32856.1;29397.7;26418.957144285716;27377.556668666664;2176.707777449296
2024-07-15 23:18:15.225659;142;30158.5;350;2024;7;0;27081.5;24861.4;26492.6;29682.9;33323.6;27175.685715714288;27393.410001999997;2448.7435583289143
2024-07-16 23:18:15.225659;130;25652.0;324;2024;7;1;30158.5;27599.6;26211.30001;26576.50001;28545.7;26897.457144285716;27362.593334999998;2502.602211062181
2024-07-17 23:18:15.225659;127;25719.3;301;2024;7;2;25652.0;28084.30001;26695.4;27984.2;27024.8;26559.600000000002;27287.096668333335;2475.1610412253963
2024-07-18 23:18:15.225659;151;33268.9;372;2024;7;3;25719.3;24868.0;33535.30001;27202.6;34134.30001;27759.72857142857;27489.306668333335;3386.974286249371
2024-07-19 23:18:15.225659;128;24051.6;327;2024;7;4;33268.9;23144.0;26006.1;28243.4;24546.9;27889.385714285716;27349.58000166667;3192.625860963888
2024-07-20 23:18:15.225659;137;25796.30001;341;2024;7;5;24051.6;29293.9;27018.1;30057.5;26218.6;27389.72857285714;27207.540002;3209.8262129077366
2024-07-21 23:18:15.225659;145;28100.1;383;2024;7;6;25796.30001;27081.5;24284.9;25782.4;25436.70001;27535.24285857143;27284.796668666666;3216.6055545757317
2024-07-22 23:18:15.225659;138;26349.90001;331;2024;7;0;28100.1;30158.5;24861.4;23893.1;28450.0;26991.15714571429;27366.690002333333;3014.704589187825
2024-07-23 23:18:15.225659;151;27695.3;377;2024;7;1;26349.90001;25652.0;27599.6;28539.0;24496.7;27283.057145714287;27338.566669000003;2961.8884344492412
2024-07-24 23:18:15.225659;165;31398.90001;405;2024;7;2;27695.3;25719.3;28084.30001;23502.8;31986.8;28094.428575714286;27601.770002666668;3228.086623154218
2024-07-25 23:18:15.225659;145;27698.1;352;2024;7;3;31398.90001;33268.9;24868.0;29971.8;29671.9;27298.600004285716;27525.980002666663;2290.2612475795017
2024-07-26 23:18:15.225659;156;31356.0;385;2024;7;4;27698.1;24051.6;23144.0;29329.6;27741.3;28342.08571857143;27593.526669333332;2227.4510147606575
2024-07-27 23:18:15.225659;151;32192.0;374;2024;7;5;31356.0;25796.30001;29293.9;24191.1;27060.8;29255.757145714288;27860.223336;2318.9967263844505
2024-07-28 23:18:15.225659;145;28301.5;379;2024;7;6;32192.0;28100.1;27081.5;34219.90002;25837.5;29284.528574285716;27662.943335333333;2303.4663588413446
2024-07-29 23:18:15.225659;131;23910.10001;337;2024;7;0;28301.5;26349.90001;30158.5;27468.4;29147.90001;28935.985717142856;27544.33333566667;2922.835561497144
2024-07-30 23:18:15.225659;136;26050.1;330;2024;7;1;23910.10001;27695.3;25652.0;29505.1;29567.9;28700.957145714285;27429.166669;3100.0046407300297
2024-07-31 23:18:15.225659;131;26847.9;331;2024;7;2;26050.1;31398.90001;25719.3;26492.6;28918.5;28050.814287142857;27441.010002333333;2911.3655892541296
2024-08-01 23:18:15.225659;146;28745.8;357;2024;8;3;26847.9;27698.1;33268.9;26211.30001;27719.2;28200.485715714283;27525.49333533333;2917.1357122688282
2024-08-02 23:18:15.225659;118;23086.2;298;2024;8;4;28745.8;31356.0;24051.6;26695.4;26096.4;27019.085715714285;27405.18666866667;3095.3403379486354
2024-08-03 23:18:15.225659;126;24963.6;303;2024;8;5;23086.2;32192.0;25796.30001;33535.30001;24876.3;25986.45714428571;27119.463335;2140.425106359904
2024-08-04 23:18:15.225659;120;21844.90001;292;2024;8;6;24963.6;28301.5;28100.1;26006.1;22872.2;25064.085717142854;26980.756668666665;2356.77062033008
2024-08-05 23:18:15.225659;144;29959.5;355;2024;8;0;21844.90001;23910.10001;26349.90001;27018.1;28748.1;25928.285715714283;27078.803335333334;2907.797364183147
2024-08-06 23:18:15.225659;123;23594.3;302;2024;8;1;29959.5;26050.1;27695.3;24284.9;24303.30001;25577.45714428571;27055.783335333334;3035.973179023227
2024-08-07 23:18:15.225659;138;29205.1;357;2024;8;2;23594.3;26847.9;31398.90001;24861.4;30312.1;25914.20000142857;27200.573335333334;3318.001312000268
2024-08-08 23:18:15.225659;132;27524.0;323;2024;8;3;29205.1;28745.8;27698.1;27599.6;29427.6;25739.657144285713;27198.053335333334;3173.1960034862473
2024-08-09 23:18:15.225659;148;30810.6;385;2024;8;4;27524.0;23086.2;31356.0;28084.30001;26937.6;26843.142858571427;27288.930001666664;3429.4046819911728
2024-08-10 23:18:15.225659;170;33116.2;408;2024;8;5;30810.6;24963.6;32192.0;24868.0;33982.9;28007.80000142857;27563.870001666666;4018.467360340733
2024-08-11 23:18:15.225659;133;25537.9;337;2024;8;6;33116.2;21844.90001;28301.5;23144.0;25236.9;28535.37142857143;27643.666668333335;3241.8931710315796
2024-08-12 23:18:15.225659;119;26726.8;311;2024;8;0;25537.9;29959.5;23910.10001;29293.9;29253.7;28073.557142857142;27558.096668333335;3235.4574477484084
2024-08-13 23:18:15.225659;122;23400.1;318;2024;8;1;26726.8;23594.3;26050.1;27081.5;23501.20001;28045.814285714285;27435.383335000002;3280.7818892395258
2024-08-14 23:18:15.225659;142;29357.9;344;2024;8;2;23400.1;29205.1;26847.9;30158.5;24580.4;28067.64285714286;27408.696668333334;3290.2752918548695
2024-08-15 23:18:15.225659;140;27470.0;338;2024;8;3;29357.9;27524.0;28745.8;25652.0;24228.40001;28059.928571428572;27469.296668333336;3291.8252746839084
2024-08-16 23:18:15.225659;141;33866.6;368;2024;8;4;27470.0;30810.6;23086.2;25719.3;24631.0;28496.5;27740.873335;3869.404763009453
2024-08-17 23:18:15.225659;128;22077.80001;301;2024;8;5;33866.6;33116.2;24963.6;33268.9;23539.5;26919.585715714285;27367.836668666667;3921.8454451048015
2024-08-18 23:18:15.225659;131;25436.00001;320;2024;8;6;22077.80001;25537.9;21844.90001;24051.6;26912.4;26905.028574285712;27413.983335666664;3928.013024595695
2024-08-19 23:18:15.225659;152;25111.10001;350;2024;8;0;25436.00001;26726.8;29959.5;25796.30001;31691.5;26674.21429;27391.143335666668;3987.254810865413
2024-08-20 23:18:15.225659;139;29397.60001;358;2024;8;1;25111.10001;23400.1;23594.3;28100.1;22183.2;27531.000005714282;27434.393335999997;3806.7404827483433
2024-08-21 23:18:15.225659;124;23675.1;309;2024;8;2;29397.60001;29357.9;29205.1;26349.90001;28870.20001;26719.171434285712;27345.233335666668;3955.2619061448113
2024-08-22 23:18:15.225659;128;24670.8;331;2024;8;3;23675.1;27470.0;27524.0;27695.3;31407.70001;26319.285720000003;27244.416669;4007.852758096242
2024-08-23 23:18:15.225659;148;27227.9;354;2024;8;4;24670.8;33866.6;30810.6;31398.90001;24110.4;25370.900005714288;27105.383335333332;2378.5458166274775
2024-08-24 23:18:15.225659;161;31339.7;390;2024;8;5;27227.9;22077.80001;33116.2;27698.1;27006.3;26694.02857571428;27226.770001999997;2783.0517575597264
2024-08-25 23:18:15.225659;133;26039.0;336;2024;8;6;31339.7;25436.00001;25537.9;31356.0;33400.20001;26780.17143142857;27049.536668666664;2746.7175844770495
2024-08-26 23:18:15.225659;145;28152.8;360;2024;8;0;26039.0;25111.10001;26726.8;32192.0;27768.0;27214.700001428573;26914.896668666668;2678.4121279736546
2024-08-27 23:18:15.225659;133;31478.0;338;2024;8;1;28152.8;29397.60001;23400.1;28301.5;27855.8;27511.9;27020.780002;3050.5663058957994
2024-08-28 23:18:15.225659;160;37921.9;418;2024;8;2;31478.0;23675.1;29357.9;23910.10001;28566.7;29547.157142857144;27487.840001666667;4481.1994863195805
2024-08-29 23:18:15.225659;150;27630.4;358;2024;8;3;37921.9;24670.8;27470.0;26050.1;36152.9;29969.95714285714;27540.516668333334;4064.6991093467514
2024-08-30 23:18:15.225659;153;34917.3;402;2024;8;4;27630.4;27227.9;33866.6;26847.9;27996.9;31068.442857142858;27809.49666833333;4235.589313919743
2024-08-31 23:18:15.225659;133;25168.6;326;2024;8;5;34917.3;31339.7;22077.80001;28745.8;23901.1;30186.85714285714;27690.25666833333;4777.298970428546
2024-09-01 23:18:15.225659;128;24980.1;305;2024;9;6;25168.6;26039.0;25436.00001;23086.2;24299.90001;30035.585714285717;27753.386668333333;4944.372768925875
